architecture,benchmark,benchmark_key,avg_cpd,avg_wl,successful_seeds,failed_seeds
Iso-Edge_arch,rambyte_AW8_DW1024,rambyte_AW8_DW1024,16.47082,3565244.6,5,0
Mix-Edge_arch,rambyte_AW8_DW1024,rambyte_AW8_DW1024,14.91328,3220729.0,5,0
Aligned_arch,rambyte_AW8_DW1024,rambyte_AW8_DW1024,15.2447,3454114.4,5,0
Striped_arch,rambyte_AW8_DW1024,rambyte_AW8_DW1024,16.593940000000003,3281470.8,5,0
Border_arch,rambyte_AW8_DW1024,rambyte_AW8_DW1024,15.36478,3640660.8,5,0
2D_arch,rambyte_AW8_DW128,rambyte_AW8_DW128,9.367244,250319.6,5,0
Offset_arch,rambyte_AW8_DW128,rambyte_AW8_DW128,8.623692,241149.6,5,0
All_top_arch,rambyte_AW8_DW128,rambyte_AW8_DW128,8.394338000000001,234568.4,5,0
Iso-Edge_arch,rambyte_AW8_DW128,rambyte_AW8_DW128,8.319633999999999,223775.6,5,0
Mix-Edge_arch,rambyte_AW8_DW128,rambyte_AW8_DW128,8.301836,223620.8,5,0
Aligned_arch,rambyte_AW8_DW128,rambyte_AW8_DW128,8.267424,242547.8,5,0
Striped_arch,rambyte_AW8_DW128,rambyte_AW8_DW128,8.353282,243349.2,5,0
Border_arch,rambyte_AW8_DW128,rambyte_AW8_DW128,8.058324,225219.4,5,0
2D_arch,rambyte_AW8_DW16,rambyte_AW8_DW16,6.671491999999999,35084.4,5,0
Offset_arch,rambyte_AW8_DW16,rambyte_AW8_DW16,6.085033999999999,33677.6,5,0
All_top_arch,rambyte_AW8_DW16,rambyte_AW8_DW16,5.957302,33202.8,5,0
Iso-Edge_arch,rambyte_AW8_DW16,rambyte_AW8_DW16,5.911683999999999,33169.0,5,0
Mix-Edge_arch,rambyte_AW8_DW16,rambyte_AW8_DW16,5.8693100000000005,32660.6,5,0
Aligned_arch,rambyte_AW8_DW16,rambyte_AW8_DW16,6.228382,33697.8,5,0
Striped_arch,rambyte_AW8_DW16,rambyte_AW8_DW16,6.2430900000000005,34863.0,5,0
Border_arch,rambyte_AW8_DW16,rambyte_AW8_DW16,5.881142,31664.0,5,0
2D_arch,rambyte_AW8_DW256,rambyte_AW8_DW256,11.3384,450399.2,5,0
Offset_arch,rambyte_AW8_DW256,rambyte_AW8_DW256,9.53665,458815.2,5,0
All_top_arch,rambyte_AW8_DW256,rambyte_AW8_DW256,9.642766,443415.4,5,0
Iso-Edge_arch,rambyte_AW8_DW256,rambyte_AW8_DW256,9.430322,486892.6,5,0
Mix-Edge_arch,rambyte_AW8_DW256,rambyte_AW8_DW256,9.706842,424277.8,5,0
Aligned_arch,rambyte_AW8_DW256,rambyte_AW8_DW256,9.374279999999999,454167.2,5,0
Striped_arch,rambyte_AW8_DW256,rambyte_AW8_DW256,9.22245,445650.8,5,0
Border_arch,rambyte_AW8_DW256,rambyte_AW8_DW256,9.232946000000002,420660.2,5,0
2D_arch,rambyte_AW8_DW32,rambyte_AW8_DW32,7.744960000000001,76412.6,5,0
Offset_arch,rambyte_AW8_DW32,rambyte_AW8_DW32,7.205903999999999,72481.8,5,0
All_top_arch,rambyte_AW8_DW32,rambyte_AW8_DW32,7.013048,70596.4,5,0
Iso-Edge_arch,rambyte_AW8_DW32,rambyte_AW8_DW32,6.652992,67132.6,5,0
Mix-Edge_arch,rambyte_AW8_DW32,rambyte_AW8_DW32,6.5767240000000005,67558.2,5,0
Aligned_arch,rambyte_AW8_DW32,rambyte_AW8_DW32,7.01935,72555.8,5,0
Striped_arch,rambyte_AW8_DW32,rambyte_AW8_DW32,6.783798,72439.2,5,0
Border_arch,rambyte_AW8_DW32,rambyte_AW8_DW32,6.486476000000001,67441.4,5,0
2D_arch,rambyte_AW8_DW512,rambyte_AW8_DW512,14.10426,902340.6,5,0
Offset_arch,rambyte_AW8_DW512,rambyte_AW8_DW512,10.91706,911968.0,5,0
All_top_arch,rambyte_AW8_DW512,rambyte_AW8_DW512,12.086720000000001,893541.8,5,0
Iso-Edge_arch,rambyte_AW8_DW512,rambyte_AW8_DW512,10.98836,982625.0,5,0
Mix-Edge_arch,rambyte_AW8_DW512,rambyte_AW8_DW512,11.0681,846971.6,5,0
Aligned_arch,rambyte_AW8_DW512,rambyte_AW8_DW512,11.576899999999998,903791.0,5,0
Striped_arch,rambyte_AW8_DW512,rambyte_AW8_DW512,12.273520000000001,881534.2,5,0
Border_arch,rambyte_AW8_DW512,rambyte_AW8_DW512,12.059992,849183.6,5,0
2D_arch,rambyte_AW8_DW64,rambyte_AW8_DW64,9.39229,148893.6,5,0
Offset_arch,rambyte_AW8_DW64,rambyte_AW8_DW64,8.118568,143627.0,5,0
All_top_arch,rambyte_AW8_DW64,rambyte_AW8_DW64,7.975624000000001,139872.2,5,0
Iso-Edge_arch,rambyte_AW8_DW64,rambyte_AW8_DW64,7.978572,133900.0,5,0
Mix-Edge_arch,rambyte_AW8_DW64,rambyte_AW8_DW64,8.10325,133702.6,5,0
Aligned_arch,rambyte_AW8_DW64,rambyte_AW8_DW64,8.189429999999998,141610.6,5,0
Striped_arch,rambyte_AW8_DW64,rambyte_AW8_DW64,8.192058,141656.0,5,0
Border_arch,rambyte_AW8_DW64,rambyte_AW8_DW64,7.948367999999999,132781.2,5,0
2D_arch,rambyte_AW8_DW8,rambyte_AW8_DW8,5.460996,17167.2,5,0
Offset_arch,rambyte_AW8_DW8,rambyte_AW8_DW8,5.0327280000000005,16777.6,5,0
All_top_arch,rambyte_AW8_DW8,rambyte_AW8_DW8,4.9716499999999995,16369.6,5,0
Iso-Edge_arch,rambyte_AW8_DW8,rambyte_AW8_DW8,5.025032,16329.4,5,0
Mix-Edge_arch,rambyte_AW8_DW8,rambyte_AW8_DW8,4.921234,15706.8,5,0
Aligned_arch,rambyte_AW8_DW8,rambyte_AW8_DW8,5.206594000000001,16475.4,5,0
Striped_arch,rambyte_AW8_DW8,rambyte_AW8_DW8,5.115232,17244.2,5,0
Border_arch,rambyte_AW8_DW8,rambyte_AW8_DW8,4.8843060000000005,15507.8,5,0
2D_arch,ramdp_AW10_DW128,ramdp_AW10_DW128,22.704600000000003,4866638.4,5,0
Offset_arch,ramdp_AW10_DW128,ramdp_AW10_DW128,19.014580000000002,4262625.0,5,0
All_top_arch,ramdp_AW10_DW128,ramdp_AW10_DW128,18.84404,4218723.0,5,0
Iso-Edge_arch,ramdp_AW10_DW128,ramdp_AW10_DW128,17.86074,4263716.4,5,0
Mix-Edge_arch,ramdp_AW10_DW128,ramdp_AW10_DW128,17.70624,3926811.4,5,0
Aligned_arch,ramdp_AW10_DW128,ramdp_AW10_DW128,18.68598,4237361.6,5,0
Striped_arch,ramdp_AW10_DW128,ramdp_AW10_DW128,18.20248,4117202.6,5,0
Border_arch,ramdp_AW10_DW128,ramdp_AW10_DW128,18.2421,3818945.6,5,0
2D_arch,ramdp_AW10_DW16,ramdp_AW10_DW16,12.9536,433427.6,5,0
Offset_arch,ramdp_AW10_DW16,ramdp_AW10_DW16,11.026599999999998,396653.6,5,0
All_top_arch,ramdp_AW10_DW16,ramdp_AW10_DW16,10.59556,386004.8,5,0
Iso-Edge_arch,ramdp_AW10_DW16,ramdp_AW10_DW16,10.352792,362061.2,5,0
Mix-Edge_arch,ramdp_AW10_DW16,ramdp_AW10_DW16,10.552859999999999,365296.8,5,0
Aligned_arch,ramdp_AW10_DW16,ramdp_AW10_DW16,10.901100000000001,394007.4,5,0
Striped_arch,ramdp_AW10_DW16,ramdp_AW10_DW16,11.14722,405618.6,5,0
Border_arch,ramdp_AW10_DW16,ramdp_AW10_DW16,10.720740000000001,361449.6,5,0
2D_arch,ramdp_AW10_DW256,ramdp_AW10_DW256,30.1267,11301248.6,5,0
Offset_arch,ramdp_AW10_DW256,ramdp_AW10_DW256,26.673240000000003,9841959.8,5,0
All_top_arch,ramdp_AW10_DW256,ramdp_AW10_DW256,24.88188,9670340.6,5,0
Iso-Edge_arch,ramdp_AW10_DW256,ramdp_AW10_DW256,22.39224,9729041.6,5,0
Mix-Edge_arch,ramdp_AW10_DW256,ramdp_AW10_DW256,23.217239999999997,9071383.2,5,0
Aligned_arch,ramdp_AW10_DW256,ramdp_AW10_DW256,24.53302,9744288.6,5,0
Striped_arch,ramdp_AW10_DW256,ramdp_AW10_DW256,23.22608,9526914.8,5,0
Border_arch,ramdp_AW10_DW256,ramdp_AW10_DW256,22.70474,9685188.4,5,0
2D_arch,ramdp_AW10_DW32,ramdp_AW10_DW32,15.18802,924326.8,5,0
Offset_arch,ramdp_AW10_DW32,ramdp_AW10_DW32,12.605500000000001,839279.4,5,0
All_top_arch,ramdp_AW10_DW32,ramdp_AW10_DW32,12.79766,818727.2,5,0
Iso-Edge_arch,ramdp_AW10_DW32,ramdp_AW10_DW32,12.588420000000001,767662.2,5,0
Mix-Edge_arch,ramdp_AW10_DW32,ramdp_AW10_DW32,12.741560000000002,766776.8,5,0
Aligned_arch,ramdp_AW10_DW32,ramdp_AW10_DW32,12.5441,835524.8,5,0
Striped_arch,ramdp_AW10_DW32,ramdp_AW10_DW32,12.75536,845966.8,5,0
Border_arch,ramdp_AW10_DW32,ramdp_AW10_DW32,12.3612,754755.6,5,0
2D_arch,ramdp_AW10_DW64,ramdp_AW10_DW64,18.695819999999998,2125649.2,5,0
Offset_arch,ramdp_AW10_DW64,ramdp_AW10_DW64,15.45372,1855904.2,5,0
All_top_arch,ramdp_AW10_DW64,ramdp_AW10_DW64,15.17222,1846232.6,5,0
Iso-Edge_arch,ramdp_AW10_DW64,ramdp_AW10_DW64,14.781479999999998,1903722.4,5,0
Mix-Edge_arch,ramdp_AW10_DW64,ramdp_AW10_DW64,14.775640000000001,1739323.6,5,0
Aligned_arch,ramdp_AW10_DW64,ramdp_AW10_DW64,15.236880000000003,1851633.0,5,0
Striped_arch,ramdp_AW10_DW64,ramdp_AW10_DW64,15.505619999999999,1812754.2,5,0
Border_arch,ramdp_AW10_DW64,ramdp_AW10_DW64,14.309460000000001,1675751.0,5,0
2D_arch,ramdp_AW10_DW8,ramdp_AW10_DW8,11.14338,205207.6,5,0
Offset_arch,ramdp_AW10_DW8,ramdp_AW10_DW8,9.580692,195877.2,5,0
All_top_arch,ramdp_AW10_DW8,ramdp_AW10_DW8,9.369834,190160.8,5,0
Iso-Edge_arch,ramdp_AW10_DW8,ramdp_AW10_DW8,9.248140000000001,178860.6,5,0
Mix-Edge_arch,ramdp_AW10_DW8,ramdp_AW10_DW8,9.290862,179105.2,5,0
Aligned_arch,ramdp_AW10_DW8,ramdp_AW10_DW8,9.528383999999999,193246.0,5,0
Striped_arch,ramdp_AW10_DW8,ramdp_AW10_DW8,9.595894000000001,191325.0,5,0
Border_arch,ramdp_AW10_DW8,ramdp_AW10_DW8,8.993878,178162.0,5,0
2D_arch,ramdp_AW12_DW16,ramdp_AW12_DW16,21.5538,2217276.6,5,0
Offset_arch,ramdp_AW12_DW16,ramdp_AW12_DW16,17.95368,2019730.2,5,0
All_top_arch,ramdp_AW12_DW16,ramdp_AW12_DW16,18.2195,1940229.4,5,0
Iso-Edge_arch,ramdp_AW12_DW16,ramdp_AW12_DW16,17.40278,2149579.2,5,0
Mix-Edge_arch,ramdp_AW12_DW16,ramdp_AW12_DW16,17.51752,1873074.6,5,0
Aligned_arch,ramdp_AW12_DW16,ramdp_AW12_DW16,17.705360000000002,2001048.8,5,0
Striped_arch,ramdp_AW12_DW16,ramdp_AW12_DW16,18.28864,1932625.2,5,0
Border_arch,ramdp_AW12_DW16,ramdp_AW12_DW16,17.223380000000002,1816515.6,5,0
2D_arch,ramdp_AW12_DW32,ramdp_AW12_DW32,28.97312,4988930.6,5,0
Offset_arch,ramdp_AW12_DW32,ramdp_AW12_DW32,22.898200000000003,4307728.0,5,0
All_top_arch,ramdp_AW12_DW32,ramdp_AW12_DW32,22.27662,4242235.0,5,0
Iso-Edge_arch,ramdp_AW12_DW32,ramdp_AW12_DW32,22.311079999999997,4454578.0,5,0
Mix-Edge_arch,ramdp_AW12_DW32,ramdp_AW12_DW32,22.04754,4069618.6,5,0
Aligned_arch,ramdp_AW12_DW32,ramdp_AW12_DW32,22.674739999999996,4270698.2,5,0
Striped_arch,ramdp_AW12_DW32,ramdp_AW12_DW32,22.712020000000003,4164389.0,5,0
Border_arch,ramdp_AW12_DW32,ramdp_AW12_DW32,21.17774,3908557.4,5,0
2D_arch,ramdp_AW12_DW8,ramdp_AW12_DW8,17.23752,1074866.2,5,0
Offset_arch,ramdp_AW12_DW8,ramdp_AW12_DW8,14.900479999999998,992442.0,5,0
All_top_arch,ramdp_AW12_DW8,ramdp_AW12_DW8,14.418540000000002,956855.0,5,0
Iso-Edge_arch,ramdp_AW12_DW8,ramdp_AW12_DW8,14.306239999999999,907745.2,5,0
Mix-Edge_arch,ramdp_AW12_DW8,ramdp_AW12_DW8,14.29308,908143.0,5,0
Aligned_arch,ramdp_AW12_DW8,ramdp_AW12_DW8,14.909460000000001,981102.4,5,0
Striped_arch,ramdp_AW12_DW8,ramdp_AW12_DW8,14.6677,986006.0,5,0
Border_arch,ramdp_AW12_DW8,ramdp_AW12_DW8,14.05966,905218.4,5,0
2D_arch,ramdp_AW14_DW8,ramdp_AW14_DW8,27.34796,5217360.0,5,0
Offset_arch,ramdp_AW14_DW8,ramdp_AW14_DW8,22.54168,4697028.4,5,0
All_top_arch,ramdp_AW14_DW8,ramdp_AW14_DW8,22.673780000000004,4592840.6,5,0
Iso-Edge_arch,ramdp_AW14_DW8,ramdp_AW14_DW8,21.88446,4863949.0,5,0
Mix-Edge_arch,ramdp_AW14_DW8,ramdp_AW14_DW8,22.09338,4385829.0,5,0
Aligned_arch,ramdp_AW14_DW8,ramdp_AW14_DW8,22.925639999999998,4655910.4,5,0
Striped_arch,ramdp_AW14_DW8,ramdp_AW14_DW8,22.736240000000002,4554010.0,5,0
Border_arch,ramdp_AW14_DW8,ramdp_AW14_DW8,21.45906,4231445.2,5,0
2D_arch,ramdp_AW4_DW1024,ramdp_AW4_DW1024,7.077977999999999,414181.6,5,0
Offset_arch,ramdp_AW4_DW1024,ramdp_AW4_DW1024,7.025319999999999,367706.4,5,0
All_top_arch,ramdp_AW4_DW1024,ramdp_AW4_DW1024,6.664276000000001,363708.4,5,0
Iso-Edge_arch,ramdp_AW4_DW1024,ramdp_AW4_DW1024,6.496943999999999,363911.6,5,0
Mix-Edge_arch,ramdp_AW4_DW1024,ramdp_AW4_DW1024,6.387904000000001,363266.0,5,0
Aligned_arch,ramdp_AW4_DW1024,ramdp_AW4_DW1024,7.125094,364991.0,5,0
Striped_arch,ramdp_AW4_DW1024,ramdp_AW4_DW1024,6.592626,371188.6,5,0
Border_arch,ramdp_AW4_DW1024,ramdp_AW4_DW1024,6.559247999999999,365982.2,5,0
2D_arch,ramdp_AW4_DW128,ramdp_AW4_DW128,4.2118400000000005,32242.4,5,0
Offset_arch,ramdp_AW4_DW128,ramdp_AW4_DW128,4.229302,31983.6,5,0
All_top_arch,ramdp_AW4_DW128,ramdp_AW4_DW128,4.233924,30476.8,5,0
Iso-Edge_arch,ramdp_AW4_DW128,ramdp_AW4_DW128,4.259752000000001,30593.8,5,0
Mix-Edge_arch,ramdp_AW4_DW128,ramdp_AW4_DW128,4.098512,30554.6,5,0
Aligned_arch,ramdp_AW4_DW128,ramdp_AW4_DW128,4.100042,31409.6,5,0
Striped_arch,ramdp_AW4_DW128,ramdp_AW4_DW128,4.247173999999999,32762.0,5,0
Border_arch,ramdp_AW4_DW128,ramdp_AW4_DW128,3.9513779999999996,29863.4,5,0
2D_arch,ramdp_AW4_DW16,ramdp_AW4_DW16,3.014918,4051.0,5,0
Offset_arch,ramdp_AW4_DW16,ramdp_AW4_DW16,3.1264119999999997,4280.4,5,0
All_top_arch,ramdp_AW4_DW16,ramdp_AW4_DW16,3.052078,4231.0,5,0
Iso-Edge_arch,ramdp_AW4_DW16,ramdp_AW4_DW16,3.026872,4113.8,5,0
Mix-Edge_arch,ramdp_AW4_DW16,ramdp_AW4_DW16,3.0520819999999995,4199.8,5,0
Aligned_arch,ramdp_AW4_DW16,ramdp_AW4_DW16,3.093032,4078.8,5,0
Striped_arch,ramdp_AW4_DW16,ramdp_AW4_DW16,3.166632,4508.6,5,0
Border_arch,ramdp_AW4_DW16,ramdp_AW4_DW16,3.1516159999999998,4034.6,5,0
2D_arch,ramdp_AW4_DW256,ramdp_AW4_DW256,5.143936,83541.4,5,0
Offset_arch,ramdp_AW4_DW256,ramdp_AW4_DW256,4.9435020000000005,58035.6,5,0
All_top_arch,ramdp_AW4_DW256,ramdp_AW4_DW256,4.7816600000000005,56899.8,5,0
Iso-Edge_arch,ramdp_AW4_DW256,ramdp_AW4_DW256,5.090638,57066.2,5,0
Mix-Edge_arch,ramdp_AW4_DW256,ramdp_AW4_DW256,4.600952,56600.2,5,0
Aligned_arch,ramdp_AW4_DW256,ramdp_AW4_DW256,5.090636,57898.0,5,0
Striped_arch,ramdp_AW4_DW256,ramdp_AW4_DW256,4.9510760000000005,59768.0,5,0
Border_arch,ramdp_AW4_DW256,ramdp_AW4_DW256,4.553976,57892.6,5,0
2D_arch,ramdp_AW4_DW32,ramdp_AW4_DW32,3.4133000000000004,8841.6,5,0
Offset_arch,ramdp_AW4_DW32,ramdp_AW4_DW32,3.300278,8896.2,5,0
All_top_arch,ramdp_AW4_DW32,ramdp_AW4_DW32,3.2379059999999997,8466.6,5,0
Iso-Edge_arch,ramdp_AW4_DW32,ramdp_AW4_DW32,3.355208,8339.0,5,0
Mix-Edge_arch,ramdp_AW4_DW32,ramdp_AW4_DW32,3.1793199999999997,8476.2,5,0
Aligned_arch,ramdp_AW4_DW32,ramdp_AW4_DW32,3.2416919999999996,8718.8,5,0
Striped_arch,ramdp_AW4_DW32,ramdp_AW4_DW32,3.324192,8963.4,5,0
Border_arch,ramdp_AW4_DW32,ramdp_AW4_DW32,3.275068,8306.6,5,0
2D_arch,ramdp_AW4_DW512,ramdp_AW4_DW512,6.186442,155716.0,5,0
Offset_arch,ramdp_AW4_DW512,ramdp_AW4_DW512,5.918270000000001,146230.0,5,0
All_top_arch,ramdp_AW4_DW512,ramdp_AW4_DW512,5.638826,143103.8,5,0
Iso-Edge_arch,ramdp_AW4_DW512,ramdp_AW4_DW512,5.7109879999999995,141152.0,5,0
Mix-Edge_arch,ramdp_AW4_DW512,ramdp_AW4_DW512,5.6440980000000005,141372.2,5,0
Aligned_arch,ramdp_AW4_DW512,ramdp_AW4_DW512,5.58,146689.4,5,0
Striped_arch,ramdp_AW4_DW512,ramdp_AW4_DW512,6.027708,144102.8,5,0
Border_arch,ramdp_AW4_DW512,ramdp_AW4_DW512,5.560798,143467.4,5,0
2D_arch,ramdp_AW4_DW64,ramdp_AW4_DW64,3.7516819999999997,16854.2,5,0
Offset_arch,ramdp_AW4_DW64,ramdp_AW4_DW64,3.54351,15950.8,5,0
All_top_arch,ramdp_AW4_DW64,ramdp_AW4_DW64,3.396268,15657.4,5,0
Iso-Edge_arch,ramdp_AW4_DW64,ramdp_AW4_DW64,3.4214759999999997,15537.2,5,0
Mix-Edge_arch,ramdp_AW4_DW64,ramdp_AW4_DW64,3.41627,15243.4,5,0
Aligned_arch,ramdp_AW4_DW64,ramdp_AW4_DW64,3.4387460000000005,15859.0,5,0
Striped_arch,ramdp_AW4_DW64,ramdp_AW4_DW64,3.5746480000000007,16344.6,5,0
Border_arch,ramdp_AW4_DW64,ramdp_AW4_DW64,3.5693380000000006,15301.6,5,0
2D_arch,ramdp_AW4_DW8,ramdp_AW4_DW8,2.841048,2077.2,5,0
Offset_arch,ramdp_AW4_DW8,ramdp_AW4_DW8,2.9405840000000003,2004.0,5,0
All_top_arch,ramdp_AW4_DW8,ramdp_AW4_DW8,2.891464,2360.4,5,0
Iso-Edge_arch,ramdp_AW4_DW8,ramdp_AW4_DW8,3.077286,2102.4,5,0
Mix-Edge_arch,ramdp_AW4_DW8,ramdp_AW4_DW8,2.857124,2041.6,5,0
Aligned_arch,ramdp_AW4_DW8,ramdp_AW4_DW8,2.791924,2052.2,5,0
Striped_arch,ramdp_AW4_DW8,ramdp_AW4_DW8,3.014914,2113.6,5,0
Border_arch,ramdp_AW4_DW8,ramdp_AW4_DW8,2.8290900000000003,2042.2,5,0
2D_arch,ramdp_AW6_DW1024,ramdp_AW6_DW1024,12.51146,1818818.2,5,0
Offset_arch,ramdp_AW6_DW1024,ramdp_AW6_DW1024,12.000699999999998,1877055.8,5,0
All_top_arch,ramdp_AW6_DW1024,ramdp_AW6_DW1024,11.264432000000001,1840279.0,5,0
Iso-Edge_arch,ramdp_AW6_DW1024,ramdp_AW6_DW1024,10.642232,2032674.6,5,0
Mix-Edge_arch,ramdp_AW6_DW1024,ramdp_AW6_DW1024,10.79832,1785702.6,5,0
Aligned_arch,ramdp_AW6_DW1024,ramdp_AW6_DW1024,11.106900000000001,1863647.8,5,0
Striped_arch,ramdp_AW6_DW1024,ramdp_AW6_DW1024,11.838740000000001,1786211.2,5,0
Border_arch,ramdp_AW6_DW1024,ramdp_AW6_DW1024,10.214734,1775048.6,5,0
2D_arch,ramdp_AW6_DW128,ramdp_AW6_DW128,7.8199999999999985,220818.8,5,0
Offset_arch,ramdp_AW6_DW128,ramdp_AW6_DW128,6.932939999999999,211555.2,5,0
All_top_arch,ramdp_AW6_DW128,ramdp_AW6_DW128,6.711405999999999,207312.4,5,0
Iso-Edge_arch,ramdp_AW6_DW128,ramdp_AW6_DW128,6.538937999999999,195080.8,5,0
Mix-Edge_arch,ramdp_AW6_DW128,ramdp_AW6_DW128,6.598985999999999,195122.6,5,0
Aligned_arch,ramdp_AW6_DW128,ramdp_AW6_DW128,6.925924,209325.0,5,0
Striped_arch,ramdp_AW6_DW128,ramdp_AW6_DW128,6.50362,208929.2,5,0
Border_arch,ramdp_AW6_DW128,ramdp_AW6_DW128,6.42368,194995.8,5,0
2D_arch,ramdp_AW6_DW16,ramdp_AW6_DW16,5.28767,25505.6,5,0
Offset_arch,ramdp_AW6_DW16,ramdp_AW6_DW16,4.938422,25145.0,5,0
All_top_arch,ramdp_AW6_DW16,ramdp_AW6_DW16,4.9252400000000005,24394.0,5,0
Iso-Edge_arch,ramdp_AW6_DW16,ramdp_AW6_DW16,4.941206,24124.6,5,0
Mix-Edge_arch,ramdp_AW6_DW16,ramdp_AW6_DW16,4.811486,23357.6,5,0
Aligned_arch,ramdp_AW6_DW16,ramdp_AW6_DW16,4.941205999999999,24656.8,5,0
Striped_arch,ramdp_AW6_DW16,ramdp_AW6_DW16,4.908697999999999,25534.6,5,0
Border_arch,ramdp_AW6_DW16,ramdp_AW6_DW16,4.703472,22778.4,5,0
2D_arch,ramdp_AW6_DW256,ramdp_AW6_DW256,8.354242,461997.2,5,0
Offset_arch,ramdp_AW6_DW256,ramdp_AW6_DW256,8.062408000000001,446726.2,5,0
All_top_arch,ramdp_AW6_DW256,ramdp_AW6_DW256,8.259338,433811.6,5,0
Iso-Edge_arch,ramdp_AW6_DW256,ramdp_AW6_DW256,7.250371999999999,408337.0,5,0
Mix-Edge_arch,ramdp_AW6_DW256,ramdp_AW6_DW256,7.4634860000000005,405306.2,5,0
Aligned_arch,ramdp_AW6_DW256,ramdp_AW6_DW256,7.852192,447034.0,5,0
Striped_arch,ramdp_AW6_DW256,ramdp_AW6_DW256,8.107940000000001,448501.8,5,0
Border_arch,ramdp_AW6_DW256,ramdp_AW6_DW256,7.988078,397831.8,5,0
2D_arch,ramdp_AW6_DW32,ramdp_AW6_DW32,6.102248,53133.2,5,0
Offset_arch,ramdp_AW6_DW32,ramdp_AW6_DW32,5.44635,48852.4,5,0
All_top_arch,ramdp_AW6_DW32,ramdp_AW6_DW32,5.286568,47748.4,5,0
Iso-Edge_arch,ramdp_AW6_DW32,ramdp_AW6_DW32,5.433594000000001,47084.4,5,0
Mix-Edge_arch,ramdp_AW6_DW32,ramdp_AW6_DW32,5.200106,46071.6,5,0
Aligned_arch,ramdp_AW6_DW32,ramdp_AW6_DW32,5.435746,48852.4,5,0
Striped_arch,ramdp_AW6_DW32,ramdp_AW6_DW32,5.629118,50079.4,5,0
Border_arch,ramdp_AW6_DW32,ramdp_AW6_DW32,5.238798,45164.8,5,0
2D_arch,ramdp_AW6_DW512,ramdp_AW6_DW512,10.15343,902104.0,5,0
Offset_arch,ramdp_AW6_DW512,ramdp_AW6_DW512,8.671106,878290.0,5,0
All_top_arch,ramdp_AW6_DW512,ramdp_AW6_DW512,9.598274,849557.4,5,0
Iso-Edge_arch,ramdp_AW6_DW512,ramdp_AW6_DW512,8.283712,808545.2,5,0
Mix-Edge_arch,ramdp_AW6_DW512,ramdp_AW6_DW512,8.913122,804878.4,5,0
Aligned_arch,ramdp_AW6_DW512,ramdp_AW6_DW512,9.626864000000001,848870.6,5,0
Striped_arch,ramdp_AW6_DW512,ramdp_AW6_DW512,9.269874,870161.2,5,0
Border_arch,ramdp_AW6_DW512,ramdp_AW6_DW512,9.224232,803658.0,5,0
2D_arch,ramdp_AW6_DW64,ramdp_AW6_DW64,6.559175999999999,119142.0,5,0
Offset_arch,ramdp_AW6_DW64,ramdp_AW6_DW64,5.689898,107253.2,5,0
All_top_arch,ramdp_AW6_DW64,ramdp_AW6_DW64,5.7748159999999995,106760.4,5,0
Iso-Edge_arch,ramdp_AW6_DW64,ramdp_AW6_DW64,5.508654,98134.6,5,0
Mix-Edge_arch,ramdp_AW6_DW64,ramdp_AW6_DW64,5.446154,99632.0,5,0
Aligned_arch,ramdp_AW6_DW64,ramdp_AW6_DW64,5.923278,105736.2,5,0
Striped_arch,ramdp_AW6_DW64,ramdp_AW6_DW64,6.010295999999999,104747.0,5,0
Border_arch,ramdp_AW6_DW64,ramdp_AW6_DW64,5.482716000000001,98185.6,5,0
2D_arch,ramdp_AW6_DW8,ramdp_AW6_DW8,4.58951,13444.6,5,0
Offset_arch,ramdp_AW6_DW8,ramdp_AW6_DW8,4.567784,13515.0,5,0
All_top_arch,ramdp_AW6_DW8,ramdp_AW6_DW8,4.627294,14169.6,5,0
Iso-Edge_arch,ramdp_AW6_DW8,ramdp_AW6_DW8,4.436888,12940.4,5,0
Mix-Edge_arch,ramdp_AW6_DW8,ramdp_AW6_DW8,4.373786,12565.4,5,0
Aligned_arch,ramdp_AW6_DW8,ramdp_AW6_DW8,4.515002000000001,13291.0,5,0
Striped_arch,ramdp_AW6_DW8,ramdp_AW6_DW8,4.543996,14039.0,5,0
Border_arch,ramdp_AW6_DW8,ramdp_AW6_DW8,4.369096,12402.2,5,0
2D_arch,ramdp_AW8_DW1024,ramdp_AW8_DW1024,22.25656,8745706.8,5,0
Offset_arch,ramdp_AW8_DW1024,ramdp_AW8_DW1024,18.80564,7967820.6,5,0
All_top_arch,ramdp_AW8_DW1024,ramdp_AW8_DW1024,19.48638,8016225.4,5,0
Iso-Edge_arch,ramdp_AW8_DW1024,ramdp_AW8_DW1024,18.48152,8169893.0,5,0
Mix-Edge_arch,ramdp_AW8_DW1024,ramdp_AW8_DW1024,18.81736,7487456.6,5,0
Aligned_arch,ramdp_AW8_DW1024,ramdp_AW8_DW1024,18.5739,7989574.0,5,0
Striped_arch,ramdp_AW8_DW1024,ramdp_AW8_DW1024,19.13882,7759023.4,5,0
Border_arch,ramdp_AW8_DW1024,ramdp_AW8_DW1024,18.811,8122376.4,5,0
2D_arch,ramdp_AW8_DW128,ramdp_AW8_DW128,12.976980000000001,986066.4,5,0
Offset_arch,ramdp_AW8_DW128,ramdp_AW8_DW128,11.39334,888564.0,5,0
All_top_arch,ramdp_AW8_DW128,ramdp_AW8_DW128,11.122819999999999,870133.8,5,0
Iso-Edge_arch,ramdp_AW8_DW128,ramdp_AW8_DW128,10.748899999999999,813354.0,5,0
