benchmark_name,arch,seed_num,runtime(s),memory_usage(mb)
dec_DW256,Iso-Edge_arch,4,6.96,132.8
dec_DW256,Iso-Edge_arch,5,7.00,132.8
dec_DW256,Mix-Edge_arch,1,6.98,132.8
dec_DW256,Mix-Edge_arch,2,7.29,132.8
dec_DW256,Mix-Edge_arch,3,7.03,132.8
dec_DW256,Mix-Edge_arch,4,7.21,132.8
dec_DW256,Mix-Edge_arch,5,7.35,132.8
dec_DW256,Aligned_arch,1,7.05,132.8
dec_DW256,Aligned_arch,2,7.52,132.8
dec_DW256,Aligned_arch,3,7.57,132.8
dec_DW256,Aligned_arch,4,18.21,132.8
dec_DW256,Aligned_arch,5,7.20,132.8
dec_DW256,Striped_arch,1,29.27,132.8
dec_DW256,Striped_arch,2,9.72,132.8
dec_DW256,Striped_arch,3,10.77,132.8
dec_DW256,Striped_arch,4,51.05,132.8
dec_DW256,Striped_arch,5,7.59,132.8
dec_DW256,Border_arch,1,6.86,133.4
dec_DW256,Border_arch,2,7.15,133.4
dec_DW256,Border_arch,3,7.19,133.4
dec_DW256,Border_arch,4,7.11,133.4
dec_DW256,Border_arch,5,7.06,133.4
dec_DW32,2D_arch,1,6.43,154.7
dec_DW32,2D_arch,2,6.63,154.7
dec_DW32,2D_arch,3,5.94,154.7
dec_DW32,2D_arch,4,6.05,154.7
dec_DW32,2D_arch,5,6.15,154.7
dec_DW32,Offset_arch,1,6.05,130.8
dec_DW32,Offset_arch,2,6.06,130.8
dec_DW32,Offset_arch,3,6.32,130.8
dec_DW32,Offset_arch,4,6.07,130.8
dec_DW32,Offset_arch,5,6.23,130.8
dec_DW32,All_top_arch,1,6.21,130.8
dec_DW32,All_top_arch,2,6.19,130.8
dec_DW32,All_top_arch,3,6.52,130.8
dec_DW32,All_top_arch,4,5.90,130.8
dec_DW32,All_top_arch,5,6.27,130.8
dec_DW32,Iso-Edge_arch,1,6.22,130.8
dec_DW32,Iso-Edge_arch,2,6.07,130.8
dec_DW32,Iso-Edge_arch,3,6.00,130.8
dec_DW32,Iso-Edge_arch,4,5.73,130.8
dec_DW32,Iso-Edge_arch,5,6.11,130.8
dec_DW32,Mix-Edge_arch,1,6.33,130.8
dec_DW32,Mix-Edge_arch,2,6.22,130.8
dec_DW32,Mix-Edge_arch,3,6.34,130.8
dec_DW32,Mix-Edge_arch,4,5.98,130.8
dec_DW32,Mix-Edge_arch,5,6.21,130.8
dec_DW32,Aligned_arch,1,6.28,130.8
dec_DW32,Aligned_arch,2,5.95,130.8
dec_DW32,Aligned_arch,3,6.34,130.8
dec_DW32,Aligned_arch,4,17.27,130.8
dec_DW32,Aligned_arch,5,6.56,130.8
dec_DW32,Striped_arch,1,23.67,130.8
dec_DW32,Striped_arch,2,8.02,130.8
dec_DW32,Striped_arch,3,9.03,130.8
dec_DW32,Striped_arch,4,55.32,130.8
dec_DW32,Striped_arch,5,52.76,130.8
dec_DW32,Border_arch,1,6.35,131.5
dec_DW32,Border_arch,2,6.12,131.5
dec_DW32,Border_arch,3,6.28,131.5
dec_DW32,Border_arch,4,6.29,131.5
dec_DW32,Border_arch,5,6.18,131.5
dec_DW512,2D_arch,1,9.28,162.6
dec_DW512,2D_arch,2,9.07,162.6
dec_DW512,2D_arch,3,9.61,162.6
dec_DW512,2D_arch,4,9.05,162.6
dec_DW512,2D_arch,5,9.17,162.6
dec_DW512,Offset_arch,1,9.25,136.7
dec_DW512,Offset_arch,2,9.82,136.7
dec_DW512,Offset_arch,3,9.49,136.7
dec_DW512,Offset_arch,4,9.05,136.7
dec_DW512,Offset_arch,5,9.20,136.7
dec_DW512,All_top_arch,1,8.83,136.8
dec_DW512,All_top_arch,2,9.29,136.8
dec_DW512,All_top_arch,3,9.51,136.8
dec_DW512,All_top_arch,4,9.17,136.8
dec_DW512,All_top_arch,5,9.33,136.8
dec_DW512,Iso-Edge_arch,1,9.12,136.8
dec_DW512,Iso-Edge_arch,2,9.10,136.8
dec_DW512,Iso-Edge_arch,3,9.37,136.8
dec_DW512,Iso-Edge_arch,4,8.68,136.8
dec_DW512,Iso-Edge_arch,5,9.29,136.8
dec_DW512,Mix-Edge_arch,1,9.25,136.7
dec_DW512,Mix-Edge_arch,2,8.93,136.7
dec_DW512,Mix-Edge_arch,3,9.36,136.7
dec_DW512,Mix-Edge_arch,4,9.06,136.7
dec_DW512,Mix-Edge_arch,5,9.40,136.7
dec_DW512,Aligned_arch,1,8.93,136.7
dec_DW512,Aligned_arch,2,9.74,136.8
dec_DW512,Aligned_arch,3,14.74,136.7
dec_DW512,Aligned_arch,4,9.47,136.7
dec_DW512,Aligned_arch,5,9.19,136.7
dec_DW512,Striped_arch,1,22.27,136.8
dec_DW512,Striped_arch,2,12.72,136.8
dec_DW512,Striped_arch,3,11.52,136.8
dec_DW512,Striped_arch,4,54.52,136.8
dec_DW512,Striped_arch,5,54.17,136.8
dec_DW512,Border_arch,1,9.33,137.4
dec_DW512,Border_arch,2,9.11,137.4
dec_DW512,Border_arch,3,9.20,137.4
dec_DW512,Border_arch,4,9.07,137.4
dec_DW512,Border_arch,5,9.22,137.4
dec_DW64,2D_arch,1,6.29,154.7
dec_DW64,2D_arch,2,6.13,154.7
dec_DW64,2D_arch,3,6.14,154.7
dec_DW64,2D_arch,4,6.20,154.7
dec_DW64,2D_arch,5,6.59,154.7
dec_DW64,Offset_arch,1,6.18,130.8
dec_DW64,Offset_arch,2,6.31,130.8
dec_DW64,Offset_arch,3,6.19,130.8
dec_DW64,Offset_arch,4,6.19,130.8
dec_DW64,Offset_arch,5,6.77,130.8
dec_DW64,All_top_arch,1,6.25,130.8
dec_DW64,All_top_arch,2,6.21,130.8
dec_DW64,All_top_arch,3,6.47,130.8
dec_DW64,All_top_arch,4,6.15,130.8
dec_DW64,All_top_arch,5,6.25,130.8
dec_DW64,Iso-Edge_arch,1,6.25,130.8
dec_DW64,Iso-Edge_arch,2,6.04,130.8
dec_DW64,Iso-Edge_arch,3,5.77,130.8
dec_DW64,Iso-Edge_arch,4,6.15,130.8
dec_DW64,Iso-Edge_arch,5,6.34,130.8
dec_DW64,Mix-Edge_arch,1,6.19,130.8
dec_DW64,Mix-Edge_arch,2,6.01,130.8
dec_DW64,Mix-Edge_arch,3,6.49,130.8
dec_DW64,Mix-Edge_arch,4,9.64,130.8
dec_DW64,Mix-Edge_arch,5,6.35,130.8
dec_DW64,Aligned_arch,1,6.43,130.8
dec_DW64,Aligned_arch,2,6.60,130.8
dec_DW64,Aligned_arch,3,19.17,130.8
dec_DW64,Aligned_arch,4,6.30,130.8
dec_DW64,Aligned_arch,5,6.26,130.8
dec_DW64,Striped_arch,1,22.44,130.8
dec_DW64,Striped_arch,2,7.39,130.8
dec_DW64,Striped_arch,3,24.09,130.8
dec_DW64,Striped_arch,4,52.14,130.8
dec_DW64,Striped_arch,5,54.77,130.8
dec_DW64,Border_arch,1,6.33,131.5
dec_DW64,Border_arch,2,6.45,131.5
dec_DW64,Border_arch,3,6.25,131.5
dec_DW64,Border_arch,4,6.36,131.5
dec_DW64,Border_arch,5,6.35,131.5
dec_DW8,2D_arch,1,6.01,154.7
dec_DW8,2D_arch,2,6.09,154.7
dec_DW8,2D_arch,3,5.86,154.7
dec_DW8,2D_arch,4,6.18,154.7
dec_DW8,2D_arch,5,6.27,154.7
dec_DW8,Offset_arch,1,6.17,130.8
dec_DW8,Offset_arch,2,6.03,130.8
dec_DW8,Offset_arch,3,6.25,130.8
dec_DW8,Offset_arch,4,6.09,130.8
dec_DW8,Offset_arch,5,6.16,130.8
dec_DW8,All_top_arch,1,6.08,128.8
dec_DW8,All_top_arch,2,6.14,128.8
dec_DW8,All_top_arch,3,6.30,128.8
dec_DW8,All_top_arch,4,6.09,128.8
dec_DW8,All_top_arch,5,6.12,128.8
dec_DW8,Iso-Edge_arch,1,6.09,128.8
dec_DW8,Iso-Edge_arch,2,5.89,128.8
dec_DW8,Iso-Edge_arch,3,6.01,128.8
dec_DW8,Iso-Edge_arch,4,5.72,128.8
dec_DW8,Iso-Edge_arch,5,5.99,128.8
dec_DW8,Mix-Edge_arch,1,6.21,130.8
dec_DW8,Mix-Edge_arch,2,5.93,130.8
dec_DW8,Mix-Edge_arch,3,6.26,130.8
dec_DW8,Mix-Edge_arch,4,6.21,130.8
dec_DW8,Mix-Edge_arch,5,6.19,130.8
dec_DW8,Aligned_arch,1,6.21,130.8
dec_DW8,Aligned_arch,2,6.36,130.8
dec_DW8,Aligned_arch,3,13.66,130.8
dec_DW8,Aligned_arch,4,6.74,125.9
dec_DW8,Aligned_arch,5,6.27,130.8
dec_DW8,Striped_arch,1,11.90,130.8
dec_DW8,Striped_arch,2,7.06,130.8
dec_DW8,Striped_arch,3,10.01,130.8
dec_DW8,Striped_arch,4,53.48,130.8
dec_DW8,Striped_arch,5,51.50,130.8
dec_DW8,Border_arch,1,6.19,131.5
dec_DW8,Border_arch,2,6.34,131.5
dec_DW8,Border_arch,3,6.06,131.5
dec_DW8,Border_arch,4,6.09,131.5
dec_DW8,Border_arch,5,6.09,131.5
dec_default,2D_arch,1,6.54,156.7
dec_default,2D_arch,2,6.45,156.7
dec_default,2D_arch,3,6.36,156.7
dec_default,2D_arch,4,6.51,156.7
dec_default,2D_arch,5,6.83,156.7
dec_default,Offset_arch,1,6.39,132.8
dec_default,Offset_arch,2,6.46,132.8
dec_default,Offset_arch,3,6.55,132.8
dec_default,Offset_arch,4,6.55,132.8
dec_default,Offset_arch,5,6.67,132.8
dec_default,All_top_arch,1,6.59,130.8
dec_default,All_top_arch,2,6.37,130.8
dec_default,All_top_arch,3,6.71,130.8
dec_default,All_top_arch,4,6.46,130.8
dec_default,All_top_arch,5,6.52,130.8
dec_default,Iso-Edge_arch,1,6.52,130.8
dec_default,Iso-Edge_arch,2,6.30,130.8
dec_default,Iso-Edge_arch,3,6.33,130.8
dec_default,Iso-Edge_arch,4,6.07,130.8
dec_default,Iso-Edge_arch,5,6.29,130.8
dec_default,Mix-Edge_arch,1,6.61,132.8
dec_default,Mix-Edge_arch,2,6.34,132.8
dec_default,Mix-Edge_arch,3,6.48,132.8
dec_default,Mix-Edge_arch,4,6.57,132.8
dec_default,Mix-Edge_arch,5,6.65,132.8
dec_default,Aligned_arch,1,6.85,132.8
dec_default,Aligned_arch,2,7.06,132.8
dec_default,Aligned_arch,3,22.91,132.8
dec_default,Aligned_arch,4,6.88,132.8
dec_default,Aligned_arch,5,6.60,132.8
dec_default,Striped_arch,1,25.26,132.8
dec_default,Striped_arch,2,11.65,132.8
dec_default,Striped_arch,3,10.62,132.8
dec_default,Striped_arch,4,55.68,132.8
dec_default,Striped_arch,5,53.28,132.8
dec_default,Border_arch,1,6.56,133.5
dec_default,Border_arch,2,6.29,133.5
dec_default,Border_arch,3,6.56,133.5
dec_default,Border_arch,4,6.53,133.5
dec_default,Border_arch,5,6.55,133.5
decod,2D_arch,1,5.93,154.7
decod,2D_arch,2,5.90,154.7
decod,2D_arch,3,6.02,154.7
decod,2D_arch,4,6.10,154.7
decod,2D_arch,5,6.16,154.7
decod,Offset_arch,1,6.15,130.8
decod,Offset_arch,2,6.13,130.8
decod,Offset_arch,3,6.13,130.8
decod,Offset_arch,4,6.03,130.8
decod,Offset_arch,5,6.14,130.8
decod,All_top_arch,1,5.78,130.8
decod,All_top_arch,2,5.62,130.8
decod,All_top_arch,3,6.36,130.8
decod,All_top_arch,4,5.97,130.8
decod,All_top_arch,5,5.83,130.8
decod,Iso-Edge_arch,1,6.39,130.8
decod,Iso-Edge_arch,2,5.96,130.8
decod,Iso-Edge_arch,3,6.21,130.8
decod,Iso-Edge_arch,4,6.18,130.8
decod,Iso-Edge_arch,5,5.80,130.8
decod,Mix-Edge_arch,1,6.13,130.8
decod,Mix-Edge_arch,2,5.94,130.8
decod,Mix-Edge_arch,3,6.36,130.8
decod,Mix-Edge_arch,4,5.87,130.8
decod,Mix-Edge_arch,5,6.21,130.8
decod,Aligned_arch,1,87.33,130.8
decod,Aligned_arch,2,8.61,130.8
decod,Aligned_arch,3,12.26,130.8
decod,Aligned_arch,4,5.90,130.8
decod,Aligned_arch,5,6.60,130.8
decod,Striped_arch,1,5.95,130.8
decod,Striped_arch,2,5.97,130.8
decod,Striped_arch,3,6.20,130.8
decod,Striped_arch,4,6.06,130.8
decod,Striped_arch,5,6.25,130.8
decod,Border_arch,1,6.15,131.5
decod,Border_arch,2,6.13,131.5
decod,Border_arch,3,5.97,131.5
decod,Border_arch,4,5.99,131.5
decod,Border_arch,5,6.00,131.5
des,2D_arch,1,8.03,162.4
des,2D_arch,2,7.84,162.4
des,2D_arch,3,8.03,162.4
des,2D_arch,4,7.87,162.4
des,2D_arch,5,8.09,162.4
des,Offset_arch,1,8.10,138.5
des,Offset_arch,2,8.19,138.5
des,Offset_arch,3,8.38,138.5
des,Offset_arch,4,7.79,138.5
des,Offset_arch,5,8.24,138.5
des,All_top_arch,1,8.00,138.5
des,All_top_arch,2,7.79,138.5
des,All_top_arch,3,8.37,138.5
des,All_top_arch,4,8.12,138.5
des,All_top_arch,5,7.75,138.5
des,Iso-Edge_arch,1,8.40,138.5
des,Iso-Edge_arch,2,7.95,138.5
des,Iso-Edge_arch,3,7.74,138.5
des,Iso-Edge_arch,4,8.11,138.5
des,Iso-Edge_arch,5,8.07,138.5
des,Mix-Edge_arch,1,8.15,138.5
des,Mix-Edge_arch,2,7.78,138.5
des,Mix-Edge_arch,3,8.33,138.5
des,Mix-Edge_arch,4,7.78,138.5
des,Mix-Edge_arch,5,8.29,138.5
des,Aligned_arch,1,7.79,138.5
des,Aligned_arch,2,9.25,138.5
des,Aligned_arch,3,8.07,138.5
des,Aligned_arch,4,8.54,138.5
des,Aligned_arch,5,48.92,138.5
des,Striped_arch,1,7.83,138.5
des,Striped_arch,2,8.09,138.5
des,Striped_arch,3,7.94,138.5
des,Striped_arch,4,7.99,138.5
des,Striped_arch,5,8.07,138.5
des,Border_arch,1,8.22,139.2
des,Border_arch,2,8.17,139.2
des,Border_arch,3,7.95,139.2
des,Border_arch,4,8.09,139.2
des,Border_arch,5,8.03,139.2
des-area__des,2D_arch,1,6.87,158.5
des-area__des,2D_arch,2,6.88,158.5
des-area__des,2D_arch,3,6.95,158.5
des-area__des,2D_arch,4,6.87,158.5
des-area__des,2D_arch,5,7.17,158.5
des-area__des,Offset_arch,1,7.04,134.6
des-area__des,Offset_arch,2,7.17,134.6
des-area__des,Offset_arch,3,7.07,134.6
des-area__des,Offset_arch,4,7.03,134.6
des-area__des,Offset_arch,5,7.08,134.6
des-area__des,All_top_arch,1,6.42,134.6
des-area__des,All_top_arch,2,7.28,134.6
des-area__des,All_top_arch,3,7.10,134.6
des-area__des,All_top_arch,4,6.79,134.6
des-area__des,All_top_arch,5,6.99,134.6
des-area__des,Iso-Edge_arch,1,6.89,134.6
des-area__des,Iso-Edge_arch,2,6.97,134.6
des-area__des,Iso-Edge_arch,3,6.73,134.6
des-area__des,Iso-Edge_arch,4,7.01,134.6
des-area__des,Iso-Edge_arch,5,6.93,134.6
des-area__des,Mix-Edge_arch,1,7.21,134.6
des-area__des,Mix-Edge_arch,2,7.17,134.6
des-area__des,Mix-Edge_arch,3,7.23,134.6
des-area__des,Mix-Edge_arch,4,7.03,134.6
des-area__des,Mix-Edge_arch,5,7.03,134.6
des-area__des,Aligned_arch,1,7.08,134.6
des-area__des,Aligned_arch,2,6.85,134.6
des-area__des,Aligned_arch,3,7.03,134.6
des-area__des,Aligned_arch,4,7.07,134.6
des-area__des,Aligned_arch,5,7.08,134.6
des-area__des,Striped_arch,1,6.96,134.6
des-area__des,Striped_arch,2,6.86,134.6
des-area__des,Striped_arch,3,6.67,134.6
des-area__des,Striped_arch,4,6.58,134.6
des-area__des,Striped_arch,5,6.97,134.6
des-area__des,Border_arch,1,7.20,135.2
des-area__des,Border_arch,2,6.93,135.2
des-area__des,Border_arch,3,7.14,135.2
des-area__des,Border_arch,4,7.09,135.2
des-area__des,Border_arch,5,7.29,135.2
des-area__des3,2D_arch,1,8.06,162.4
des-area__des3,2D_arch,2,7.76,162.4
des-area__des3,2D_arch,3,8.24,162.4
des-area__des3,2D_arch,4,7.70,162.4
des-area__des3,2D_arch,5,8.20,162.4
des-area__des3,Offset_arch,1,8.12,136.5
des-area__des3,Offset_arch,2,7.73,136.5
des-area__des3,Offset_arch,3,7.64,136.5
des-area__des3,Offset_arch,4,8.05,136.5
des-area__des3,Offset_arch,5,7.52,136.5
des-area__des3,All_top_arch,1,7.86,136.5
des-area__des3,All_top_arch,2,8.06,136.5
des-area__des3,All_top_arch,3,7.99,136.5
des-area__des3,All_top_arch,4,7.73,136.5
des-area__des3,All_top_arch,5,8.24,136.5
des-area__des3,Iso-Edge_arch,1,7.73,136.5
des-area__des3,Iso-Edge_arch,2,7.62,136.5
des-area__des3,Iso-Edge_arch,3,7.53,136.5
des-area__des3,Iso-Edge_arch,4,8.05,136.5
des-area__des3,Iso-Edge_arch,5,8.09,136.5
des-area__des3,Mix-Edge_arch,1,7.79,136.5
des-area__des3,Mix-Edge_arch,2,8.29,136.5
des-area__des3,Mix-Edge_arch,3,7.80,136.5
des-area__des3,Mix-Edge_arch,4,7.94,136.5
des-area__des3,Mix-Edge_arch,5,8.05,136.5
des-area__des3,Aligned_arch,1,8.23,136.5
des-area__des3,Aligned_arch,2,7.66,136.5
des-area__des3,Aligned_arch,3,8.07,136.5
des-area__des3,Aligned_arch,4,8.03,136.5
des-area__des3,Aligned_arch,5,8.03,136.5
des-area__des3,Striped_arch,1,8.06,138.5
des-area__des3,Striped_arch,2,7.89,138.5
des-area__des3,Striped_arch,3,8.16,138.5
des-area__des3,Striped_arch,4,7.52,138.5
des-area__des3,Striped_arch,5,7.91,138.5
des-area__des3,Border_arch,1,8.15,137.2
des-area__des3,Border_arch,2,8.02,137.2
des-area__des3,Border_arch,3,7.82,137.2
des-area__des3,Border_arch,4,7.97,137.2
des-area__des3,Border_arch,5,8.24,137.2
des-perf,2D_arch,1,52.51,680.4
des-perf,2D_arch,2,49.80,680.4
des-perf,2D_arch,3,48.58,680.4
des-perf,2D_arch,4,47.69,680.4
des-perf,2D_arch,5,52.59,680.4
des-perf,Offset_arch,1,51.12,572.7
des-perf,Offset_arch,2,50.93,572.7
des-perf,Offset_arch,3,56.08,572.7
des-perf,Offset_arch,4,53.66,572.7
des-perf,Offset_arch,5,53.07,572.7
des-perf,All_top_arch,1,52.25,572.5
des-perf,All_top_arch,2,52.06,572.5
des-perf,All_top_arch,3,52.72,572.5
des-perf,All_top_arch,4,51.53,572.5
des-perf,All_top_arch,5,53.45,572.5
des-perf,Iso-Edge_arch,1,49.42,572.3
des-perf,Iso-Edge_arch,2,49.26,572.3
des-perf,Iso-Edge_arch,3,50.23,572.3
des-perf,Iso-Edge_arch,4,52.75,572.3
des-perf,Iso-Edge_arch,5,51.97,572.3
des-perf,Mix-Edge_arch,1,48.71,572.7
des-perf,Mix-Edge_arch,2,51.59,572.7
des-perf,Mix-Edge_arch,3,50.95,572.7
des-perf,Mix-Edge_arch,4,53.21,572.7
des-perf,Mix-Edge_arch,5,53.33,572.7
des-perf,Aligned_arch,1,50.75,572.7
des-perf,Aligned_arch,2,53.71,572.7
des-perf,Aligned_arch,3,54.45,572.7
des-perf,Aligned_arch,4,53.15,572.7
des-perf,Aligned_arch,5,54.68,572.7
des-perf,Striped_arch,1,49.09,572.8
des-perf,Striped_arch,2,51.80,572.8
des-perf,Striped_arch,3,53.50,572.8
des-perf,Striped_arch,4,53.54,572.8
des-perf,Striped_arch,5,52.67,572.8
des-perf,Border_arch,1,53.22,575.3
des-perf,Border_arch,2,51.40,572.4
des-perf,Border_arch,3,49.10,575.3
des-perf,Border_arch,4,52.30,575.3
des-perf,Border_arch,5,51.57,575.3
det_1011,2D_arch,1,6.21,154.7
det_1011,2D_arch,2,6.05,154.7
det_1011,2D_arch,3,5.90,154.7
det_1011,2D_arch,4,5.96,154.7
det_1011,2D_arch,5,5.96,154.7
det_1011,Offset_arch,1,6.31,130.8
det_1011,Offset_arch,2,6.16,130.8
det_1011,Offset_arch,3,6.07,130.8
det_1011,Offset_arch,4,5.89,130.8
det_1011,Offset_arch,5,5.79,130.8
det_1011,All_top_arch,1,6.21,128.8
det_1011,All_top_arch,2,5.87,128.8
det_1011,All_top_arch,3,6.08,128.8
det_1011,All_top_arch,4,6.05,128.8
det_1011,All_top_arch,5,6.07,128.8
det_1011,Iso-Edge_arch,1,6.29,128.8
det_1011,Iso-Edge_arch,2,5.86,128.8
det_1011,Iso-Edge_arch,3,5.78,128.8
det_1011,Iso-Edge_arch,4,6.03,128.8
det_1011,Iso-Edge_arch,5,6.16,128.8
det_1011,Mix-Edge_arch,1,6.26,130.8
det_1011,Mix-Edge_arch,2,6.18,130.8
det_1011,Mix-Edge_arch,3,6.31,130.8
det_1011,Mix-Edge_arch,4,6.42,130.8
det_1011,Mix-Edge_arch,5,6.21,130.8
det_1011,Aligned_arch,1,14.59,130.8
det_1011,Aligned_arch,2,5.95,130.8
det_1011,Aligned_arch,3,92.23,130.8
det_1011,Aligned_arch,4,7.72,130.8
det_1011,Aligned_arch,5,144.42,130.8
det_1011,Striped_arch,1,6.27,130.8
det_1011,Striped_arch,2,6.03,130.8
det_1011,Striped_arch,3,6.12,130.8
det_1011,Striped_arch,4,6.18,130.8
det_1011,Striped_arch,5,6.41,130.8
det_1011,Border_arch,1,6.06,131.5
det_1011,Border_arch,2,6.08,131.5
det_1011,Border_arch,3,6.12,131.5
det_1011,Border_arch,4,6.08,131.5
det_1011,Border_arch,5,6.53,131.5
dffasync_DW1024,2D_arch,1,32.73,630.1
dffasync_DW1024,2D_arch,2,32.06,630.1
dffasync_DW1024,2D_arch,3,32.05,630.1
dffasync_DW1024,2D_arch,4,31.69,630.1
dffasync_DW1024,2D_arch,5,32.49,630.1
dffasync_DW1024,Offset_arch,1,31.57,523.3
dffasync_DW1024,Offset_arch,2,33.05,523.3
dffasync_DW1024,Offset_arch,3,33.64,523.3
dffasync_DW1024,Offset_arch,4,34.27,523.3
dffasync_DW1024,Offset_arch,5,31.87,523.3
dffasync_DW1024,All_top_arch,1,32.57,522.9
dffasync_DW1024,All_top_arch,2,33.14,522.9
dffasync_DW1024,All_top_arch,3,33.69,522.9
dffasync_DW1024,All_top_arch,4,34.19,522.9
dffasync_DW1024,All_top_arch,5,33.19,522.9
dffasync_DW1024,Iso-Edge_arch,1,32.44,522.9
dffasync_DW1024,Iso-Edge_arch,2,31.57,522.9
dffasync_DW1024,Iso-Edge_arch,3,32.18,522.9
dffasync_DW1024,Iso-Edge_arch,4,31.26,522.9
dffasync_DW1024,Iso-Edge_arch,5,33.13,522.9
dffasync_DW1024,Mix-Edge_arch,1,33.76,523.3
dffasync_DW1024,Mix-Edge_arch,2,33.33,523.3
dffasync_DW1024,Mix-Edge_arch,3,33.68,523.3
dffasync_DW1024,Mix-Edge_arch,4,32.64,523.3
dffasync_DW1024,Mix-Edge_arch,5,33.90,523.3
dffasync_DW1024,Aligned_arch,1,33.58,523.3
dffasync_DW1024,Aligned_arch,2,41.71,523.3
dffasync_DW1024,Aligned_arch,3,35.48,523.3
dffasync_DW1024,Aligned_arch,4,33.85,523.3
dffasync_DW1024,Aligned_arch,5,33.35,523.3
dffasync_DW1024,Striped_arch,1,34.73,523.5
dffasync_DW1024,Striped_arch,2,80.22,523.5
dffasync_DW1024,Striped_arch,3,33.61,523.5
dffasync_DW1024,Striped_arch,4,36.57,523.5
dffasync_DW1024,Striped_arch,5,92.95,523.5
dffasync_DW1024,Border_arch,1,33.90,527.9
dffasync_DW1024,Border_arch,2,33.36,527.9
dffasync_DW1024,Border_arch,3,33.85,527.9
dffasync_DW1024,Border_arch,4,33.31,527.9
dffasync_DW1024,Border_arch,5,32.15,527.9
dffasync_DW128,2D_arch,1,6.35,156.7
dffasync_DW128,2D_arch,2,6.61,156.7
dffasync_DW128,2D_arch,3,6.30,156.7
dffasync_DW128,2D_arch,4,6.21,156.7
dffasync_DW128,2D_arch,5,6.36,156.7
dffasync_DW128,Offset_arch,1,6.01,132.8
dffasync_DW128,Offset_arch,2,6.22,132.8
dffasync_DW128,Offset_arch,3,6.82,132.8
dffasync_DW128,Offset_arch,4,6.53,132.8
dffasync_DW128,Offset_arch,5,6.08,132.8
dffasync_DW128,All_top_arch,1,6.31,130.8
dffasync_DW128,All_top_arch,2,6.28,130.8
dffasync_DW128,All_top_arch,3,7.39,130.8
dffasync_DW128,All_top_arch,4,6.09,130.8
dffasync_DW128,All_top_arch,5,6.38,130.8
dffasync_DW128,Iso-Edge_arch,1,6.16,130.8
dffasync_DW128,Iso-Edge_arch,2,6.19,130.8
dffasync_DW128,Iso-Edge_arch,3,6.20,130.8
dffasync_DW128,Iso-Edge_arch,4,6.25,130.8
dffasync_DW128,Iso-Edge_arch,5,6.22,130.8
dffasync_DW128,Mix-Edge_arch,1,6.61,132.8
dffasync_DW128,Mix-Edge_arch,2,6.38,132.8
dffasync_DW128,Mix-Edge_arch,3,6.38,132.8
dffasync_DW128,Mix-Edge_arch,4,6.30,132.8
dffasync_DW128,Mix-Edge_arch,5,6.42,132.8
dffasync_DW128,Aligned_arch,1,6.85,132.8
dffasync_DW128,Aligned_arch,2,6.93,132.8
dffasync_DW128,Aligned_arch,3,19.13,132.8
dffasync_DW128,Aligned_arch,4,6.56,132.8
dffasync_DW128,Aligned_arch,5,6.71,132.8
dffasync_DW128,Striped_arch,1,29.28,132.8
dffasync_DW128,Striped_arch,2,35.70,132.8
dffasync_DW128,Striped_arch,3,33.76,132.8
dffasync_DW128,Striped_arch,4,72.00,132.8
dffasync_DW128,Striped_arch,5,51.07,132.8
dffasync_DW128,Border_arch,1,6.50,133.5
dffasync_DW128,Border_arch,2,6.31,133.5
dffasync_DW128,Border_arch,3,6.47,133.5
dffasync_DW128,Border_arch,4,6.12,133.5
dffasync_DW128,Border_arch,5,6.20,133.5
dffasync_DW16,2D_arch,1,6.09,154.7
dffasync_DW16,2D_arch,2,6.11,154.7
dffasync_DW16,2D_arch,3,6.11,154.7
dffasync_DW16,2D_arch,4,6.03,154.7
dffasync_DW16,2D_arch,5,6.11,154.7
dffasync_DW16,Offset_arch,2,6.03,130.8
dffasync_DW16,Offset_arch,3,5.75,130.8
dffasync_DW16,Offset_arch,4,6.14,130.8
dffasync_DW16,Offset_arch,5,6.05,130.8
dffasync_DW16,All_top_arch,1,6.22,130.8
dffasync_DW16,All_top_arch,2,6.19,130.8
dffasync_DW16,All_top_arch,4,5.90,130.8
dffasync_DW16,All_top_arch,5,6.13,130.8
dffasync_DW16,Iso-Edge_arch,1,5.83,130.8
dffasync_DW16,Iso-Edge_arch,2,5.98,130.8
dffasync_DW16,Iso-Edge_arch,3,5.87,130.8
dffasync_DW16,Iso-Edge_arch,4,6.17,130.8
dffasync_DW16,Iso-Edge_arch,5,5.97,130.8
dffasync_DW16,Mix-Edge_arch,1,6.29,130.8
dffasync_DW16,Mix-Edge_arch,2,6.21,130.8
dffasync_DW16,Mix-Edge_arch,3,5.94,130.8
dffasync_DW16,Mix-Edge_arch,4,6.19,130.8
dffasync_DW16,Mix-Edge_arch,5,6.06,130.8
dffasync_DW16,Aligned_arch,1,6.91,130.8
dffasync_DW16,Aligned_arch,2,6.70,130.8
dffasync_DW16,Aligned_arch,3,22.50,130.8
dffasync_DW16,Aligned_arch,4,11.73,130.8
dffasync_DW16,Striped_arch,1,28.65,130.8
dffasync_DW16,Striped_arch,2,44.75,130.8
dffasync_DW16,Striped_arch,3,9.03,130.8
dffasync_DW16,Striped_arch,4,11.95,130.8
dffasync_DW16,Striped_arch,5,37.23,130.8
dffasync_DW16,Border_arch,1,6.40,131.5
